1413747310 utime Stat TireWrn TLF  TRF  TRT  TSP  T5  PrLF PrRF PrRT PrSP Pr5 SNLF SNRF SNRT SNSP SN5 lowBatt low12T low25T Ssn act msW CT ACKA EET
1413754950 7642024 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754951 7643028 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754952 7644032 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754953 7645034 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754954 7646038 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754955 7647041 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754956 7648043 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754957 7649048 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754958 7650055 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754959 7651059 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754960 7652065 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754961 7653068 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754962 7654069 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754963 7655073 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754964 7656074 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754965 7657079 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754966 7658083 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754967 7659099 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754968 7660104 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754969 7661107 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754970 7662108 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754971 7663113 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754972 7664119 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754973 7665123 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754974 7666128 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754975 7667132 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754976 7668137 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754977 7669138 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754978 7670149 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754979 7671151 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754980 7672155 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754981 7673160 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754982 7674166 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754983 7675169 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754984 7676179 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754985 7677184 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754986 7678187 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754987 7679192 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754988 7680201 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754989 7681202 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754990 7682209 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754991 7683214 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754992 7684215 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754993 7685219 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754994 7686220 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754995 7687223 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754996 7688229 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754997 7689236 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754998 7690241 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413754999 7691247 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755000 7692250 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755001 7693254 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755002 7694257 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755003 7695259 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755004 7696260 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755005 7697270 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755006 7698275 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755007 7699279 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755008 7700284 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755009 7701291 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755010 7702297 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755011 7703300 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755012 7704302 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755013 7705308 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755014 7706313 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755015 7707320 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755016 7708325 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755017 7709326 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755018 7710332 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755019 7711337 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755020 7712338 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755021 7713348 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755022 7714351 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755023 7715352 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755024 7716354 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755025 7717356 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755026 7718357 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755027 7719358 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755028 7720363 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755029 7721367 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755030 7722368 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755031 7723371 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755032 7724372 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755033 7725375 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755034 7726380 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755035 7727381 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755036 7728388 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755037 7729395 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755038 7730397 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755039 7731398 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755040 7732402 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755041 7733412 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755042 7734414 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755043 7735420 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755044 7736422 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755045 7737426 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755046 7738437 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755047 7739440 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755048 7740451 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755049 7741462 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755050 7742464 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755051 7743465 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755052 7744468 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755053 7745471 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755054 7746473 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755055 7747474 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755056 7748479 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755057 7749494 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755058 7750500 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755059 7751501 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755060 7752504 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755061 7753511 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755062 7754515 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755063 7755519 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755064 7756522 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755065 7757530 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755066 7758534 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755067 7759540 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755068 7760543 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755069 7761548 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755070 7762555 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755071 7763559 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755072 7764567 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755073 7765573 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755074 7766582 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755075 7767584 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755076 7768586 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755077 7769591 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755078 7770594 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755079 7771598 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755080 7772600 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755081 7773601 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755082 7774608 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755083 7775611 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755084 7776614 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755085 7777615 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755086 7778622 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755087 7779623 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755088 7780626 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755089 7781629 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755090 7782632 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755091 7783641 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755092 7784648 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755093 7785651 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755094 7786655 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755095 7787661 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755096 7788668 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755097 7789673 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755098 7790679 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755099 7791684 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755100 7792685 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755101 7793690 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755102 7794691 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755103 7795692 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755104 7796694 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755105 7797695 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755106 7798701 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755107 7799706 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755108 7800713 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755109 7801715 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755110 7802722 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755111 7803723 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755112 7804728 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755113 7805730 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755114 7806736 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755115 7807743 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755116 7808744 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755117 7809750 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755118 7810755 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755119 7811761 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755120 7812768 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755121 7813774 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755122 7814781 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755123 7815785 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755124 7816786 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755125 7817793 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755126 7818801 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755127 7819805 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755128 7820806 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755129 7821809 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755130 7822816 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755131 7823821 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755132 7824828 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755133 7825832 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755134 7826842 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755135 7827844 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755136 7828845 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755137 7829850 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755138 7830857 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755139 7831866 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755140 7832870 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755141 7833873 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755142 7834874 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755143 7835877 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755144 7836879 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755145 7837883 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755146 7838884 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755147 7839893 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755148 7840898 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755149 7841899 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755150 7842907 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755151 7843912 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755152 7844915 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755153 7845922 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755154 7846924 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755155 7847935 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755156 7848941 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755157 7849947 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755158 7850954 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
1413755159 7851956 209 0 3 3 3 3 3 250 250 250 250 251 16711680 405955 408536 426968 0 0 0 0 0 0 0 0 0 0
